relative_time,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,action
5.009820938110352,"(0.29108402132987976, 0.229238361120224, -0.26702845096588135, 0.9999827146530151)","(0.2965296506881714, 0.21571697294712067, -0.25233155488967896, 0.9999449849128723)","(0.299538791179657, 0.2163490355014801, -0.2523483633995056, 0.9999436736106873)","(0.30181318521499634, 0.21712088584899902, -0.25233107805252075, 0.9999389052391052)","(0.2867172658443451, 0.21426698565483093, -0.2552976608276367, 0.9999404549598694)","(0.2833453416824341, 0.2139453887939453, -0.25530752539634705, 0.9999392628669739)","(0.2803550958633423, 0.21384204924106598, -0.25531262159347534, 0.9999361634254456)","(0.3045356869697571, 0.22411128878593445, -0.1491185426712036, 0.9998805522918701)","(0.27500951290130615, 0.22129346430301666, -0.1649865210056305, 0.999890148639679)","(0.29602351784706116, 0.24705107510089874, -0.2272755205631256, 0.9999779462814331)","(0.2843535840511322, 0.24582324922084808, -0.23190522193908691, 0.999976396560669)","(0.32842308282852173, 0.31790053844451904, -0.07205768674612045, 0.9999673366546631)","(0.24422916769981384, 0.3121207058429718, -0.0928599163889885, 0.9999460577964783)","(0.34361350536346436, 0.42434021830558777, -0.01433440763503313, 0.9873408079147339)","(0.22542297840118408, 0.4186003506183624, -0.04775897040963173, 0.9831293821334839)","(0.3471869230270386, 0.5175209641456604, -0.1075255423784256, 0.9783416390419006)","(0.2168513834476471, 0.5230544805526733, -0.12098506838083267, 0.9633629322052002)","(0.3498719334602356, 0.5482394099235535, -0.1328991949558258, 0.9525784850120544)","(0.21442528069019318, 0.5550386309623718, -0.14755204319953918, 0.9322425127029419)","(0.3433430790901184, 0.548117995262146, -0.16684433817863464, 0.955959141254425)","(0.22138452529907227, 0.5515414476394653, -0.17852634191513062, 0.9361643195152283)","(0.34059828519821167, 0.5368801355361938, -0.1221717819571495, 0.9442434906959534)","(0.22414782643318176, 0.5405887365341187, -0.13475143909454346, 0.9220404624938965)","(0.31030574440956116, 0.5434353947639465, 0.010523930191993713, 0.9997032284736633)","(0.2576601207256317, 0.5445773005485535, -0.010541753843426704, 0.9997900128364563)","(0.3243409991264343, 0.7097708582878113, 0.05621511489152908, 0.9927680492401123)","(0.24589499831199646, 0.712046205997467, -0.011032825335860252, 0.9947603940963745)","(0.33241862058639526, 0.8523603677749634, 0.17691977322101593, 0.9922212958335876)","(0.23953518271446228, 0.860846221446991, 0.10132253170013428, 0.9946731328964233)","(0.32516032457351685, 0.8753678798675537, 0.1813587248325348, 0.9260673522949219)","(0.24314531683921814, 0.87614506483078, 0.10486231744289398, 0.9199044704437256)","(0.35907280445098877, 0.9009360671043396, 0.0690288320183754, 0.9873057007789612)","(0.2303514927625656, 0.9148485064506531, -0.01547431480139494, 0.9906907081604004)",IDLE
5.105543613433838,"(0.28977274894714355, 0.22437995672225952, -0.2503632605075836, 0.9999837875366211)","(0.2955125570297241, 0.2114959955215454, -0.23562519252300262, 0.9999477863311768)","(0.2981652021408081, 0.211965873837471, -0.2356458157300949, 0.9999464154243469)","(0.3005521893501282, 0.21313482522964478, -0.23562856018543243, 0.999941885471344)","(0.2856541872024536, 0.2103467732667923, -0.23819246888160706, 0.9999442100524902)","(0.2820327579975128, 0.21011431515216827, -0.23819521069526672, 0.9999428987503052)","(0.2788263261318207, 0.21012134850025177, -0.23819904029369354, 0.9999399185180664)","(0.3038676381111145, 0.22144262492656708, -0.13763286173343658, 0.9998857975006104)","(0.2731461822986603, 0.2187187820672989, -0.15131351351737976, 0.999896764755249)","(0.2946683466434479, 0.2437393218278885, -0.21302112936973572, 0.9999788403511047)","(0.2825518846511841, 0.24151679873466492, -0.21698716282844543, 0.9999776482582092)","(0.3272179067134857, 0.31545284390449524, -0.07104198634624481, 0.9999681115150452)","(0.2413598597049713, 0.3110780119895935, -0.0823279544711113, 0.9999493956565857)","(0.3417164981365204, 0.42154765129089355, -0.020469259470701218, 0.9877433180809021)","(0.22364041209220886, 0.4161131680011749, -0.04140465334057808, 0.98338383436203)","(0.34591159224510193, 0.5143886804580688, -0.11438851058483124, 0.9793146252632141)","(0.21701273322105408, 0.5186183452606201, -0.11712215095758438, 0.9640563726425171)","(0.3483974039554596, 0.5458787083625793, -0.1403132975101471, 0.9546308517456055)","(0.21472838521003723, 0.5505272150039673, -0.1433788686990738, 0.9333904981613159)","(0.3421669602394104, 0.5474594831466675, -0.17368881404399872, 0.957852303981781)","(0.22113260626792908, 0.5476115345954895, -0.1735171377658844, 0.9372386336326599)","(0.33936306834220886, 0.5351688265800476, -0.12886279821395874, 0.9465203881263733)","(0.2238500863313675, 0.5369763374328613, -0.13074663281440735, 0.9236491918563843)","(0.31017911434173584, 0.5398240685462952, 0.009221073240041733, 0.9997035264968872)","(0.2571074962615967, 0.540361762046814, -0.009229660034179688, 0.9997982978820801)","(0.32390809059143066, 0.7048874497413635, 0.05035695433616638, 0.9932500123977661)","(0.24662168323993683, 0.7071404457092285, -0.0015619124751538038, 0.9951589107513428)","(0.33380627632141113, 0.847198486328125, 0.16897395253181458, 0.9927007555961609)","(0.2409127652645111, 0.8557125329971313, 0.11492285877466202, 0.9949910044670105)","(0.3280065953731537, 0.8689572811126709, 0.17369918525218964, 0.9296852350234985)","(0.24547715485095978, 0.8712507486343384, 0.11879092454910278, 0.9220261573791504)","(0.3602466583251953, 0.896185576915741, 0.06522320955991745, 0.9879260063171387)","(0.22931650280952454, 0.9095418453216553, 0.0043398113921284676, 0.9910133481025696)",IDLE
5.205404996871948,"(0.288300096988678, 0.21797068417072296, -0.2638666033744812, 0.9999846816062927)","(0.29388612508773804, 0.2045484483242035, -0.24894960224628448, 0.9999503493309021)","(0.2964579463005066, 0.2049812525510788, -0.24896757304668427, 0.9999489784240723)","(0.29917627573013306, 0.20564506947994232, -0.24894769489765167, 0.9999445676803589)","(0.28388357162475586, 0.20340588688850403, -0.2514873147010803, 0.9999473690986633)","(0.2802233397960663, 0.20303837954998016, -0.251493364572525, 0.9999459981918335)","(0.277113139629364, 0.2028847634792328, -0.2515001595020294, 0.9999430179595947)","(0.30305472016334534, 0.21264417469501495, -0.14810433983802795, 0.999890923500061)","(0.2713995575904846, 0.21078750491142273, -0.16147924959659576, 0.9999021291732788)","(0.293456494808197, 0.23742324113845825, -0.22530940175056458, 0.9999797344207764)","(0.28111696243286133, 0.23456737399101257, -0.22923164069652557, 0.99997878074646)","(0.3280673027038574, 0.3096323311328888, -0.07703365385532379, 0.999968945980072)","(0.23867733776569366, 0.3064689636230469, -0.08758890628814697, 0.999951958656311)","(0.34211230278015137, 0.41820356249809265, -0.024035466834902763, 0.9882145524024963)","(0.2216644287109375, 0.4107341766357422, -0.042324867099523544, 0.983576238155365)","(0.34765341877937317, 0.5136429071426392, -0.11756303161382675, 0.9801986217498779)","(0.21650466322898865, 0.5129566192626953, -0.11820302158594131, 0.9646270275115967)","(0.35040658712387085, 0.5438818335533142, -0.1434992104768753, 0.95645672082901)","(0.21385285258293152, 0.5405247211456299, -0.14418229460716248, 0.9344015717506409)","(0.34457913041114807, 0.5456238985061646, -0.17684736847877502, 0.9595614075660706)","(0.22190603613853455, 0.5401548743247986, -0.17457105219364166, 0.9382168650627136)","(0.3419070839881897, 0.5339693427085876, -0.13201528787612915, 0.948588490486145)","(0.2244129627943039, 0.531489372253418, -0.13182750344276428, 0.9249371290206909)","(0.3096429109573364, 0.5373468399047852, 0.00803898274898529, 0.9997047185897827)","(0.25719594955444336, 0.5396490097045898, -0.008045141585171223, 0.9998049139976501)","(0.32529205083847046, 0.703833281993866, 0.05063876509666443, 0.993687093257904)","(0.2475035935640335, 0.7057960629463196, -0.0008213449036702514, 0.9955283999443054)","(0.33551549911499023, 0.8468722701072693, 0.17704305052757263, 0.9931914806365967)","(0.2421298772096634, 0.8535884618759155, 0.1198544055223465, 0.9953048825263977)","(0.32977691292762756, 0.8670401573181152, 0.18296939134597778, 0.9334609508514404)","(0.2461160123348236, 0.8688715696334839, 0.12419499456882477, 0.924422025680542)","(0.36100849509239197, 0.8959115147590637, 0.07198750972747803, 0.9885959029197693)","(0.23026235401630402, 0.9075676798820496, 0.007049630396068096, 0.9913786053657532)",IDLE
5.301960706710815,"(0.28802210092544556, 0.2085176408290863, -0.26510828733444214, 0.9999854564666748)","(0.29332974553108215, 0.1943388432264328, -0.2502155303955078, 0.9999523758888245)","(0.295911967754364, 0.1949683576822281, -0.250227689743042, 0.9999510049819946)","(0.29881638288497925, 0.1957734376192093, -0.2502053678035736, 0.9999467134475708)","(0.28390055894851685, 0.19275817275047302, -0.2527563273906708, 0.9999499917030334)","(0.280264675617218, 0.19227559864521027, -0.2527599036693573, 0.9999485611915588)","(0.27690407633781433, 0.19222170114517212, -0.2527628540992737, 0.9999456405639648)","(0.3028959631919861, 0.20355792343616486, -0.15036101639270782, 0.999894917011261)","(0.2711368203163147, 0.20126482844352722, -0.16366401314735413, 0.9999065399169922)","(0.2926914095878601, 0.22720442712306976, -0.22703881561756134, 0.9999803900718689)","(0.28066566586494446, 0.2246997207403183, -0.23094706237316132, 0.9999796748161316)","(0.32891643047332764, 0.3023323714733124, -0.07960967719554901, 0.9999693632125854)","(0.23963232338428497, 0.294569730758667, -0.09083230793476105, 0.9999540448188782)","(0.34266823530197144, 0.4121723473072052, -0.02558542788028717, 0.9885519742965698)","(0.22188250720500946, 0.40032729506492615, -0.046538323163986206, 0.9837770462036133)","(0.34944948554039, 0.5102311372756958, -0.11497648805379868, 0.9808493256568909)","(0.2157578468322754, 0.5047013163566589, -0.11912856251001358, 0.9649868607521057)","(0.3519818186759949, 0.5384133458137512, -0.1402660757303238, 0.9578034281730652)","(0.21292349696159363, 0.5319382548332214, -0.14459848403930664, 0.9348758459091187)","(0.34722378849983215, 0.5397812128067017, -0.17267204821109772, 0.9608168005943298)","(0.2216910570859909, 0.5322436690330505, -0.1743934005498886, 0.9386647343635559)","(0.34463173151016235, 0.5296280980110168, -0.12907764315605164, 0.9501554369926453)","(0.22431275248527527, 0.5244833827018738, -0.13259848952293396, 0.9257237315177917)","(0.31003087759017944, 0.5298497676849365, 0.007542991545051336, 0.9997079968452454)","(0.25735020637512207, 0.532375693321228, -0.007554298732429743, 0.9998109340667725)","(0.32673001289367676, 0.6965404748916626, 0.05075482651591301, 0.9941017031669617)","(0.24861860275268555, 0.6967005729675293, 0.003223378211259842, 0.9958652257919312)","(0.33780479431152344, 0.8398566246032715, 0.17914360761642456, 0.9936361312866211)","(0.24268066883087158, 0.8517348170280457, 0.12608323991298676, 0.9955857992172241)","(0.33166131377220154, 0.8602666258811951, 0.18493154644966125, 0.9364634156227112)","(0.2464914619922638, 0.8662733435630798, 0.1308676153421402, 0.9264160394668579)","(0.3618401288986206, 0.8895267844200134, 0.07352987676858902, 0.9891907572746277)","(0.23169012367725372, 0.9019870162010193, 0.015024356544017792, 0.9917161464691162)",IDLE
5.404326915740967,"(0.29030996561050415, 0.19986902177333832, -0.2653460204601288, 0.9999862909317017)","(0.2953549325466156, 0.1865229457616806, -0.2500227093696594, 0.9999545812606812)","(0.2981797456741333, 0.18746806681156158, -0.25003066658973694, 0.9999532103538513)","(0.30106526613235474, 0.18868231773376465, -0.2500027120113373, 0.999949038028717)","(0.2863541841506958, 0.1840216964483261, -0.25320789217948914, 0.9999527931213379)","(0.2826019525527954, 0.183287113904953, -0.25320884585380554, 0.9999513626098633)","(0.2791113257408142, 0.18313102424144745, -0.2532068192958832, 0.9999485611915588)","(0.30461955070495605, 0.19652977585792542, -0.1489025056362152, 0.9998992085456848)","(0.2729947865009308, 0.19282987713813782, -0.16504617035388947, 0.9999114274978638)","(0.2943732440471649, 0.21878403425216675, -0.22681626677513123, 0.9999811053276062)","(0.28241002559661865, 0.21573658287525177, -0.23157446086406708, 0.9999806880950928)","(0.329337477684021, 0.2956138253211975, -0.07907835394144058, 0.9999697208404541)","(0.2407098114490509, 0.2855170667171478, -0.09168276190757751, 0.9999561309814453)","(0.3434447646141052, 0.4059974253177643, -0.02390112355351448, 0.9888435006141663)","(0.22402235865592957, 0.395220011472702, -0.0469394288957119, 0.9839776158332825)","(0.3509461283683777, 0.5048926472663879, -0.11265810579061508, 0.981425940990448)","(0.2180042564868927, 0.5012031197547913, -0.11986525356769562, 0.9655508995056152)","(0.3535800278186798, 0.5338290929794312, -0.13807159662246704, 0.959014892578125)","(0.21582810580730438, 0.5281267762184143, -0.1455203741788864, 0.9357878565788269)","(0.34949496388435364, 0.5346203446388245, -0.17067168653011322, 0.961942732334137)","(0.22374698519706726, 0.5270340442657471, -0.17553763091564178, 0.9395273327827454)","(0.3469240367412567, 0.5244038701057434, -0.1269480139017105, 0.9515670537948608)","(0.22602584958076477, 0.519382119178772, -0.1333756148815155, 0.9269176721572876)","(0.3113466799259186, 0.5225083827972412, 0.007285431958734989, 0.9997106790542603)","(0.2593754529953003, 0.5253140330314636, -0.007296780589967966, 0.9998162388801575)","(0.32792752981185913, 0.6872134208679199, 0.04929359629750252, 0.9945003986358643)","(0.2499598264694214, 0.6892967820167542, 0.004324779380112886, 0.9961690306663513)","(0.33890295028686523, 0.8327264785766602, 0.17566218972206116, 0.9940482974052429)","(0.24323396384716034, 0.8473641276359558, 0.1292753517627716, 0.9958511590957642)","(0.3325776755809784, 0.8534708619117737, 0.1808142513036728, 0.9390987157821655)","(0.2479923516511917, 0.8628933429718018, 0.13407383859157562, 0.92860347032547)","(0.362087607383728, 0.8821154832839966, 0.06879667937755585, 0.9897745847702026)","(0.23101584613323212, 0.896763265132904, 0.01802210882306099, 0.9920721054077148)",IDLE
5.502739191055298,"(0.2933621108531952, 0.19172322750091553, -0.26866212487220764, 0.9999868273735046)","(0.29873818159103394, 0.17876257002353668, -0.25428131222724915, 0.9999560117721558)","(0.3014835715293884, 0.17982074618339539, -0.2543019950389862, 0.9999544620513916)","(0.3042161166667938, 0.18112199008464813, -0.2542918026447296, 0.9999500513076782)","(0.29001134634017944, 0.176486536860466, -0.25423726439476013, 0.9999550580978394)","(0.28630590438842773, 0.17580129206180573, -0.25425925850868225, 0.9999536871910095)","(0.28279829025268555, 0.17550057172775269, -0.2542775869369507, 0.9999509453773499)","(0.3079257309436798, 0.18920177221298218, -0.15272000432014465, 0.9999001026153564)","(0.27650895714759827, 0.18464702367782593, -0.1743779480457306, 0.9999163746833801)","(0.2970014810562134, 0.21059928834438324, -0.2305188924074173, 0.9999813437461853)","(0.28599420189857483, 0.20751070976257324, -0.2334086149930954, 0.9999815821647644)","(0.3313486576080322, 0.2873446047306061, -0.07833981513977051, 0.9999688863754272)","(0.24272024631500244, 0.2785414159297943, -0.10692969709634781, 0.9999585151672363)","(0.34489932656288147, 0.39954033493995667, -0.01435949094593525, 0.9884671568870544)","(0.22583723068237305, 0.3920901417732239, -0.06924264132976532, 0.9845405220985413)","(0.3538500666618347, 0.49881014227867126, -0.09898141771554947, 0.9811662435531616)","(0.22507044672966003, 0.4988085925579071, -0.13332562148571014, 0.966144323348999)","(0.35652562975883484, 0.5281605124473572, -0.12261024862527847, 0.9587483406066895)","(0.22379548847675323, 0.5271926522254944, -0.15791353583335876, 0.9365488886833191)","(0.3522266149520874, 0.5282294750213623, -0.15597248077392578, 0.961715817451477)","(0.23114392161369324, 0.5239090919494629, -0.1831144392490387, 0.9401563405990601)","(0.3495626151561737, 0.5179476737976074, -0.11368721723556519, 0.9514589905738831)","(0.23323467373847961, 0.5151877403259277, -0.14443200826644897, 0.9276677370071411)","(0.3142356276512146, 0.5180284380912781, 0.010029969736933708, 0.9997162222862244)","(0.26187556982040405, 0.5212552547454834, -0.010048814117908478, 0.9998234510421753)","(0.3302922546863556, 0.6812974214553833, 0.0610351637005806, 0.9948127865791321)","(0.2511199116706848, 0.6846572756767273, 0.002506263554096222, 0.9964385032653809)","(0.3394528031349182, 0.8256223201751709, 0.19469547271728516, 0.9944049119949341)","(0.24363867938518524, 0.8410114049911499, 0.13350898027420044, 0.9960861802101135)","(0.33276692032814026, 0.846264123916626, 0.20050498843193054, 0.9421517848968506)","(0.24790450930595398, 0.8583880662918091, 0.1392277032136917, 0.9304449558258057)","(0.36318451166152954, 0.8737678527832031, 0.0907282903790474, 0.9902735352516174)","(0.2324710339307785, 0.8901116847991943, 0.022306686267256737, 0.9923737645149231)",IDLE
5.597446441650391,"(0.2961573004722595, 0.1835353821516037, -0.2718103528022766, 0.9999864101409912)","(0.30175909399986267, 0.17067719995975494, -0.2570093870162964, 0.9999533891677856)","(0.30449771881103516, 0.17203766107559204, -0.2570227384567261, 0.9999510049819946)","(0.30740582942962646, 0.17348727583885193, -0.2570060193538666, 0.9999451041221619)","(0.2925254702568054, 0.16817675530910492, -0.25456422567367554, 0.9999544024467468)","(0.2889251112937927, 0.16765595972537994, -0.254583477973938, 0.9999531507492065)","(0.28553006052970886, 0.16757218539714813, -0.2545973062515259, 0.999950110912323)","(0.31126338243484497, 0.1816677749156952, -0.1535487025976181, 0.9998862147331238)","(0.2804270088672638, 0.17734262347221375, -0.18732444941997528, 0.9999170899391174)","(0.30099812150001526, 0.20303967595100403, -0.23294305801391602, 0.9999794960021973)","(0.2893338203430176, 0.20047344267368317, -0.23659877479076385, 0.9999812841415405)","(0.3335554003715515, 0.27863842248916626, -0.07537782192230225, 0.9999657273292542)","(0.24605222046375275, 0.2693547308444977, -0.12180441617965698, 0.9999598860740662)","(0.34661665558815, 0.39229002594947815, -0.006154497154057026, 0.9878698587417603)","(0.22879207134246826, 0.38933101296424866, -0.08769773691892624, 0.9851562976837158)","(0.35556259751319885, 0.4929022789001465, -0.09071458876132965, 0.9812340140342712)","(0.22682277858257294, 0.49263229966163635, -0.1497943103313446, 0.9674522280693054)","(0.3588683307170868, 0.5234687328338623, -0.11377774178981781, 0.9591301083564758)","(0.22883474826812744, 0.5245246291160583, -0.17558151483535767, 0.938801109790802)","(0.35452935099601746, 0.5232884287834167, -0.14775057137012482, 0.9620656967163086)","(0.2366926223039627, 0.5172318816184998, -0.2011130154132843, 0.9422065615653992)","(0.3517315089702606, 0.5123079419136047, -0.10577328503131866, 0.952049732208252)","(0.23795275390148163, 0.5079051852226257, -0.16067424416542053, 0.930042028427124)","(0.31666451692581177, 0.5103188753128052, 0.013116665184497833, 0.9997183084487915)","(0.2646918296813965, 0.5148650407791138, -0.013140182010829449, 0.9998300671577454)","(0.33195167779922485, 0.6726142168045044, 0.07343436777591705, 0.995107889175415)","(0.25262877345085144, 0.6801223754882812, 0.0008488321909680963, 0.9966749548912048)","(0.3404129445552826, 0.8180281519889832, 0.21280047297477722, 0.9947246313095093)","(0.24481356143951416, 0.8360997438430786, 0.13215187191963196, 0.9963275194168091)","(0.3332805931568146, 0.838035523891449, 0.21926474571228027, 0.945383608341217)","(0.24978086352348328, 0.854656457901001, 0.13767454028129578, 0.9333350658416748)","(0.36412084102630615, 0.8683104515075684, 0.11512257158756256, 0.9907543659210205)","(0.23169545829296112, 0.8864461183547974, 0.020817644894123077, 0.992729127407074)",IDLE
5.698066234588623,"(0.30277302861213684, 0.1895497888326645, -0.30119040608406067, 0.9999805688858032)","(0.3064745366573334, 0.17430171370506287, -0.2881823480129242, 0.9999294877052307)","(0.30928581953048706, 0.1747845858335495, -0.2881757318973541, 0.9999268651008606)","(0.3118100166320801, 0.17529447376728058, -0.2881520390510559, 0.9999150037765503)","(0.29742559790611267, 0.17346705496311188, -0.29123929142951965, 0.9999344944953918)","(0.2941407263278961, 0.17326799035072327, -0.29127126932144165, 0.9999333024024963)","(0.2909732162952423, 0.17319659888744354, -0.29130950570106506, 0.9999265074729919)","(0.3138863146305084, 0.1824825257062912, -0.1834890991449356, 0.9998229146003723)","(0.28711387515068054, 0.18049275875091553, -0.2059381753206253, 0.9998816251754761)","(0.30722206830978394, 0.2082086205482483, -0.2597729563713074, 0.9999661445617676)","(0.29725387692451477, 0.20774856209754944, -0.2653336524963379, 0.9999710917472839)","(0.33645200729370117, 0.27984264492988586, -0.09153054654598236, 0.9999600648880005)","(0.2538815140724182, 0.27168768644332886, -0.13322152197360992, 0.9999588131904602)","(0.34820547699928284, 0.3933785855770111, -0.012571824714541435, 0.986965537071228)","(0.228952094912529, 0.3905719220638275, -0.09531942754983902, 0.984796404838562)","(0.35625165700912476, 0.4942611753940582, -0.09884534776210785, 0.9804311990737915)","(0.23771242797374725, 0.4945519268512726, -0.1621735692024231, 0.9663041830062866)","(0.3591766953468323, 0.5280090570449829, -0.12204442918300629, 0.9578580260276794)","(0.23859918117523193, 0.530328631401062, -0.18878133594989777, 0.936799168586731)","(0.35609766840934753, 0.5283413529396057, -0.15654073655605316, 0.9608586430549622)","(0.24630317091941833, 0.5232320427894592, -0.2153315246105194, 0.940153181552887)","(0.35343584418296814, 0.5160064101219177, -0.11369262635707855, 0.9508301615715027)","(0.24796247482299805, 0.5111454725265503, -0.17375537753105164, 0.9276555180549622)","(0.3185095489025116, 0.5107027292251587, 0.013173416256904602, 0.9997085928916931)","(0.266659677028656, 0.5158209204673767, -0.013195534236729145, 0.9998318552970886)","(0.3332260251045227, 0.6746339201927185, 0.07598438858985901, 0.9953295588493347)","(0.2513602077960968, 0.6808550953865051, -0.0007466477109119296, 0.9969114065170288)","(0.34130650758743286, 0.8160189986228943, 0.2299010455608368, 0.9949760437011719)","(0.24433191120624542, 0.8343319296836853, 0.13131804764270782, 0.996552586555481)","(0.3342341184616089, 0.8356056213378906, 0.23800401389598846, 0.947731614112854)","(0.2503829598426819, 0.8525123000144958, 0.1370965987443924, 0.9359051585197449)","(0.3648313879966736, 0.8670271039009094, 0.12994398176670074, 0.9910661578178406)","(0.22977101802825928, 0.8863842487335205, 0.017510632053017616, 0.9930534362792969)",IDLE
5.793410062789917,"(0.314619243144989, 0.2249230295419693, -0.29606857895851135, 0.9999816417694092)","(0.3190774917602539, 0.20888756215572357, -0.2820541560649872, 0.9999328851699829)","(0.32213547825813293, 0.2092795968055725, -0.28206726908683777, 0.9999301433563232)","(0.32489436864852905, 0.20984090864658356, -0.282053142786026, 0.9999182224273682)","(0.3092331290245056, 0.20773981511592865, -0.2859758734703064, 0.9999380111694336)","(0.30593380331993103, 0.20729286968708038, -0.2859964966773987, 0.9999370574951172)","(0.3027888238430023, 0.20709443092346191, -0.2860286235809326, 0.9999306797981262)","(0.326675683259964, 0.21759189665317535, -0.17772731184959412, 0.9998283982276917)","(0.2986687123775482, 0.21448004245758057, -0.1985456943511963, 0.9998881816864014)","(0.3191891312599182, 0.24253879487514496, -0.2548767924308777, 0.9999673962593079)","(0.3080551028251648, 0.24194404482841492, -0.2605934143066406, 0.9999726414680481)","(0.3483210504055023, 0.320063978433609, -0.09770511090755463, 0.9999592304229736)","(0.26185256242752075, 0.2993147671222687, -0.13040487468242645, 0.9999608993530273)","(0.36003902554512024, 0.43542811274528503, -0.0428670272231102, 0.987014889717102)","(0.2378784865140915, 0.4257942736148834, -0.10483407974243164, 0.9855711460113525)","(0.36857983469963074, 0.5370793342590332, -0.12739652395248413, 0.980863630771637)","(0.2414425164461136, 0.5284535884857178, -0.18051490187644958, 0.9682841897010803)","(0.3721608519554138, 0.565786600112915, -0.15135139226913452, 0.9587011337280273)","(0.24056267738342285, 0.5621526837348938, -0.21012333035469055, 0.9400559663772583)","(0.3687411844730377, 0.5640169978141785, -0.18357156217098236, 0.961632490158081)","(0.24832376837730408, 0.5571154952049255, -0.23569338023662567, 0.9432743787765503)","(0.366189181804657, 0.5554361343383789, -0.1423618048429489, 0.9521952867507935)","(0.25059667229652405, 0.5476765632629395, -0.19251710176467896, 0.9315652847290039)","(0.32326334714889526, 0.5392727851867676, 0.012040128000080585, 0.9997088313102722)","(0.26754599809646606, 0.537240207195282, -0.012080235406756401, 0.9998384714126587)","(0.3422008156776428, 0.6824196577072144, 0.06349677592515945, 0.9955110549926758)","(0.2492881715297699, 0.686959981918335, -0.010632597841322422, 0.9971163868904114)","(0.3416629135608673, 0.8171483278274536, 0.24092547595500946, 0.9950872659683228)","(0.24437932670116425, 0.8345193862915039, 0.1343214362859726, 0.9967309236526489)","(0.3341357111930847, 0.8359778523445129, 0.25333887338638306, 0.9489003419876099)","(0.25061243772506714, 0.8512540459632874, 0.14239078760147095, 0.9383658766746521)","(0.3651464581489563, 0.8675116896629333, 0.1571500152349472, 0.9911754131317139)","(0.22848418354988098, 0.8848131895065308, 0.033249832689762115, 0.9932723641395569)",IDLE
5.89368200302124,"(0.3203490972518921, 0.22492459416389465, -0.34225577116012573, 0.9999789595603943)","(0.3262383043766022, 0.21142825484275818, -0.3300909399986267, 0.9999216198921204)","(0.32957667112350464, 0.21190887689590454, -0.33008354902267456, 0.9999192953109741)","(0.3327774405479431, 0.21249043941497803, -0.33008134365081787, 0.9999074339866638)","(0.3167685270309448, 0.21017125248908997, -0.328296959400177, 0.9999278783798218)","(0.31366682052612305, 0.20970654487609863, -0.328338623046875, 0.9999276995658875)","(0.31072694063186646, 0.20926229655742645, -0.3283531069755554, 0.9999198913574219)","(0.3371891379356384, 0.21922017633914948, -0.22970835864543915, 0.9998067617416382)","(0.3089282512664795, 0.21534276008605957, -0.2225741595029831, 0.9998562335968018)","(0.3256925046443939, 0.24189546704292297, -0.3030286431312561, 0.9999613165855408)","(0.31413859128952026, 0.24087835848331451, -0.30091598629951477, 0.9999650120735168)","(0.36544501781463623, 0.31497204303741455, -0.14232584834098816, 0.9999552369117737)","(0.2767564654350281, 0.3029783070087433, -0.1311909705400467, 0.9999566078186035)","(0.3838437497615814, 0.4303603768348694, -0.0795193538069725, 0.9873144030570984)","(0.2616155743598938, 0.41940826177597046, -0.07221973687410355, 0.982601523399353)","(0.38556212186813354, 0.5284313559532166, -0.14819051325321198, 0.9796637892723083)","(0.25571349263191223, 0.5237334966659546, -0.15132233500480652, 0.9636006951332092)","(0.38578349351882935, 0.5641629695892334, -0.1700104922056198, 0.9553144574165344)","(0.24968354403972626, 0.5524338483810425, -0.176408588886261, 0.9326491355895996)","(0.3807704746723175, 0.5616520643234253, -0.2014199048280716, 0.9583461880683899)","(0.2522323727607727, 0.5558313131332397, -0.21393254399299622, 0.9364203810691833)","(0.37838035821914673, 0.5493255257606506, -0.16138680279254913, 0.9483088850975037)","(0.25592824816703796, 0.54368656873703, -0.1687980592250824, 0.9241897463798523)","(0.3398059606552124, 0.5362757444381714, 0.005552488379180431, 0.999700129032135)","(0.2868201732635498, 0.5370834469795227, -0.005598476156592369, 0.9998323321342468)","(0.34869617223739624, 0.6822077631950378, 0.034912049770355225, 0.995559811592102)","(0.25471729040145874, 0.6868675947189331, -0.015516417101025581, 0.9972504377365112)","(0.34284159541130066, 0.8178597092628479, 0.22800426185131073, 0.9950979948043823)","(0.24512331187725067, 0.8318883180618286, 0.13495957851409912, 0.9968349933624268)","(0.33429306745529175, 0.8367906212806702, 0.23608727753162384, 0.9478062391281128)","(0.2502111792564392, 0.8466451168060303, 0.142801433801651, 0.9380084872245789)","(0.3650258183479309, 0.8681919574737549, 0.13819578289985657, 0.9911462664604187)","(0.23021426796913147, 0.8848742842674255, 0.02775832638144493, 0.9934675693511963)",JUMP
