relative_time,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,action
5.0821685791015625,"(0.4141904413700104, 0.0821262076497078, -0.19172142446041107, 0.9999569654464722)","(0.4205114245414734, 0.06596828252077103, -0.17346012592315674, 0.9998742341995239)","(0.4236431121826172, 0.06594926863908768, -0.1734929382801056, 0.9998629689216614)","(0.4270176291465759, 0.06604939699172974, -0.17351779341697693, 0.9998558163642883)","(0.4124840199947357, 0.06675208359956741, -0.17095902562141418, 0.9998994469642639)","(0.40979185700416565, 0.06729526817798615, -0.17096033692359924, 0.999893844127655)","(0.40707284212112427, 0.06786639988422394, -0.1709691435098648, 0.9998934864997864)","(0.43395382165908813, 0.07581561803817749, -0.06152546405792236, 0.9997438192367554)","(0.4074741303920746, 0.07503274828195572, -0.053541190922260284, 0.9998222589492798)","(0.42040711641311646, 0.10073880851268768, -0.15016219019889832, 0.9999173879623413)","(0.41049399971961975, 0.09967492520809174, -0.14795389771461487, 0.9999316930770874)","(0.4619063436985016, 0.174626424908638, -0.004206857178360224, 0.9999052286148071)","(0.3715824484825134, 0.15903815627098083, 0.004273192025721073, 0.9999383687973022)","(0.4963723123073578, 0.2557392120361328, -0.03469641134142876, 0.9791790843009949)","(0.3207351565361023, 0.2185913324356079, -0.11652972549200058, 0.9875115752220154)","(0.5144566893577576, 0.34511035680770874, -0.15751920640468597, 0.9727798104286194)","(0.29837125539779663, 0.3040054440498352, -0.3137069642543793, 0.9753711819648743)","(0.5230857729911804, 0.37988099455833435, -0.19232778251171112, 0.9408180713653564)","(0.29279041290283203, 0.3390023410320282, -0.3600079417228699, 0.9474239945411682)","(0.5138871073722839, 0.3806301951408386, -0.21864041686058044, 0.9457073211669922)","(0.30815404653549194, 0.3397952616214752, -0.38054826855659485, 0.9491318464279175)","(0.508971095085144, 0.3718321919441223, -0.17101164162158966, 0.9333675503730774)","(0.313027948141098, 0.33106791973114014, -0.3277431130409241, 0.9380100965499878)","(0.43847543001174927, 0.41626468300819397, -0.007112343795597553, 0.9994499087333679)","(0.3853094279766083, 0.41654738783836365, 0.007114310748875141, 0.9996474981307983)","(0.4485839903354645, 0.5982293486595154, -0.11621133983135223, 0.9709290862083435)","(0.3950008153915405, 0.6132580041885376, -0.07619480043649673, 0.9596636295318604)","(0.44596654176712036, 0.7781755328178406, -0.004503421485424042, 0.9615687727928162)","(0.4033372402191162, 0.7939689755439758, 0.024730592966079712, 0.9658657312393188)","(0.44194120168685913, 0.7977979183197021, -0.0010455000447109342, 0.8547961711883545)","(0.40853387117385864, 0.8145430088043213, 0.02919074520468712, 0.8203148245811462)","(0.44737911224365234, 0.834205687046051, -0.1343201994895935, 0.9581186771392822)","(0.3842148184776306, 0.8446786403656006, -0.0949469730257988, 0.9576811790466309)",IDLE
5.177197694778442,"(0.39989277720451355, 0.05280885845422745, -0.09678898006677628, 0.9999611973762512)","(0.4068250060081482, 0.03742294758558273, -0.07500685006380081, 0.999886691570282)","(0.410309374332428, 0.038669928908348083, -0.0750541016459465, 0.9998764991760254)","(0.4136223793029785, 0.040133919566869736, -0.07507922500371933, 0.9998701214790344)","(0.39563852548599243, 0.035546522587537766, -0.07436519861221313, 0.9999094009399414)","(0.3913803696632385, 0.035551827400922775, -0.07438823580741882, 0.9999042749404907)","(0.3874166011810303, 0.035844091325998306, -0.07438250631093979, 0.9999039769172668)","(0.41981935501098633, 0.05157570168375969, 0.0478593185544014, 0.9997692704200745)","(0.3825114965438843, 0.04539849981665611, 0.04571608081459999, 0.9998398423194885)","(0.4056246876716614, 0.0729382187128067, -0.05179985612630844, 0.9999255537986755)","(0.39136290550231934, 0.07113897055387497, -0.05236978083848953, 0.999938428401947)","(0.4430110454559326, 0.1552165150642395, 0.07530142366886139, 0.9999141097068787)","(0.34805840253829956, 0.13935427367687225, 0.101528599858284, 0.9999430775642395)","(0.4794378876686096, 0.24366098642349243, -0.049299728125333786, 0.9800631403923035)","(0.29654914140701294, 0.20628899335861206, -0.022312339395284653, 0.987664520740509)","(0.5005288124084473, 0.3106064200401306, -0.300554096698761, 0.9749081134796143)","(0.27084556221961975, 0.27148956060409546, -0.26714175939559937, 0.9770687222480774)","(0.509364664554596, 0.3452156186103821, -0.35597851872444153, 0.9456624388694763)","(0.26186567544937134, 0.30358728766441345, -0.31401175260543823, 0.9511762857437134)","(0.4985051155090332, 0.3424626588821411, -0.3747524917125702, 0.9501447081565857)","(0.27599042654037476, 0.3036062717437744, -0.33510926365852356, 0.9528724551200867)","(0.4929424226284027, 0.3320428729057312, -0.31438955664634705, 0.9385956525802612)","(0.28327199816703796, 0.2977469265460968, -0.281604140996933, 0.942642331123352)","(0.4233984053134918, 0.4156126379966736, -0.007749534212052822, 0.9994921684265137)","(0.368308961391449, 0.41390880942344666, 0.0077357119880616665, 0.9996719360351562)","(0.4127609133720398, 0.621563196182251, -0.07662324607372284, 0.9687570929527283)","(0.35917189717292786, 0.6261392831802368, -0.06890951842069626, 0.9545262455940247)","(0.398539662361145, 0.7991616725921631, 0.09489920735359192, 0.9528858065605164)","(0.34802207350730896, 0.8084372878074646, 0.08920042216777802, 0.9601096510887146)","(0.39766836166381836, 0.8178372979164124, 0.10411562025547028, 0.8281338214874268)","(0.3531557023525238, 0.8326604962348938, 0.09769485890865326, 0.8031808137893677)","(0.4085153043270111, 0.8552394509315491, -0.02588857337832451, 0.9478188157081604)","(0.33226123452186584, 0.8626024127006531, -0.04044885188341141, 0.9492852687835693)",IDLE
5.292088031768799,"(0.3749297559261322, 0.08573364466428757, -0.06450264900922775, 0.9999650120735168)","(0.38171660900115967, 0.06857804954051971, -0.0422331877052784, 0.9998978972434998)","(0.38483673334121704, 0.06875300407409668, -0.042246993631124496, 0.9998887181282043)","(0.3878081440925598, 0.06908859312534332, -0.04224994033575058, 0.9998829960823059)","(0.3706093430519104, 0.06856107711791992, -0.04159419983625412, 0.9999183416366577)","(0.3664659261703491, 0.06834215670824051, -0.04161315783858299, 0.9999136924743652)","(0.3628558814525604, 0.06812971085309982, -0.04157204180955887, 0.9999134540557861)","(0.3918111324310303, 0.07878413796424866, 0.07726382464170456, 0.999792218208313)","(0.35828930139541626, 0.07630588859319687, 0.07615761458873749, 0.999855637550354)","(0.3809220492839813, 0.10309623926877975, -0.021564854308962822, 0.9999329447746277)","(0.36760586500167847, 0.10347624868154526, -0.02188940718770027, 0.9999445080757141)","(0.42367711663246155, 0.18653082847595215, 0.09431813657283783, 0.9999222755432129)","(0.32623040676116943, 0.16508804261684418, 0.11050032079219818, 0.9999476671218872)","(0.46252861618995667, 0.2692965567111969, -0.06520705670118332, 0.9811853170394897)","(0.28288522362709045, 0.22248922288417816, -0.04311365634202957, 0.9873749017715454)","(0.488250732421875, 0.3228033781051636, -0.32665032148361206, 0.9771595001220703)","(0.2543639838695526, 0.28455114364624023, -0.3318406641483307, 0.9782670736312866)","(0.4969108998775482, 0.35379457473754883, -0.3791365921497345, 0.9506353139877319)","(0.24131062626838684, 0.3098568618297577, -0.3818729817867279, 0.9540269374847412)","(0.48611482977867126, 0.35333794355392456, -0.3987714648246765, 0.9547204971313477)","(0.24968817830085754, 0.3140408396720886, -0.40393513441085815, 0.9557484984397888)","(0.4796217381954193, 0.3440389037132263, -0.3412758708000183, 0.9441249370574951)","(0.2573862671852112, 0.30999818444252014, -0.3489578664302826, 0.9463244080543518)","(0.4059584140777588, 0.4474358558654785, -0.006320839282125235, 0.9995395541191101)","(0.3506505787372589, 0.4454894959926605, 0.006334873382002115, 0.9997011423110962)","(0.3859926164150238, 0.6677119731903076, -0.04993627220392227, 0.9711582660675049)","(0.3114357590675354, 0.6381362676620483, -0.06087232381105423, 0.9583653807640076)","(0.34957581758499146, 0.8742902874946594, 0.07839791476726532, 0.9564513564109802)","(0.2812560200691223, 0.8477064371109009, 0.06135762855410576, 0.9633817076683044)","(0.3405713140964508, 0.9064632654190063, 0.09314603358507156, 0.8323621153831482)","(0.2872685492038727, 0.8866444230079651, 0.06020911782979965, 0.8116755485534668)","(0.3695433735847473, 0.9307648539543152, -0.0721856877207756, 0.9516428709030151)","(0.26031655073165894, 0.924664318561554, -0.08778221160173416, 0.9532989859580994)",IDLE
5.373223543167114,"(0.3532956838607788, 0.12196154147386551, -0.3197348713874817, 0.999967634677887)","(0.36121752858161926, 0.10173586010932922, -0.29479217529296875, 0.9999064207077026)","(0.36511141061782837, 0.10213982313871384, -0.294811874628067, 0.9998979568481445)","(0.36885979771614075, 0.10319593548774719, -0.2948070168495178, 0.9998921155929565)","(0.3485950231552124, 0.10161291062831879, -0.29158103466033936, 0.9999244213104248)","(0.34353581070899963, 0.10164014250040054, -0.29166358709335327, 0.9999203085899353)","(0.3391510844230652, 0.10174036026000977, -0.29167047142982483, 0.9999197125434875)","(0.3752785325050354, 0.11851418763399124, -0.15426863729953766, 0.9998104572296143)","(0.3343282639980316, 0.11236236244440079, -0.14368775486946106, 0.9998669028282166)","(0.36006155610084534, 0.14224034547805786, -0.2693340480327606, 0.9999389052391052)","(0.3442821502685547, 0.14426599442958832, -0.2664080560207367, 0.9999494552612305)","(0.40773171186447144, 0.24975532293319702, -0.07845054566860199, 0.9999213814735413)","(0.2964058220386505, 0.23228229582309723, -0.052437376230955124, 0.9999423623085022)","(0.43931254744529724, 0.3735802471637726, -0.18379026651382446, 0.9810203909873962)","(0.2509468197822571, 0.36268678307533264, -0.21079230308532715, 0.9878316521644592)","(0.4549141526222229, 0.3749973773956299, -0.4410429000854492, 0.9772500395774841)","(0.2509872019290924, 0.33111777901649475, -0.5136119723320007, 0.979505181312561)","(0.46132692694664, 0.37847900390625, -0.49080410599708557, 0.9508496522903442)","(0.24593356251716614, 0.33638736605644226, -0.5653707981109619, 0.9562235474586487)","(0.4546109735965729, 0.4009524881839752, -0.505336582660675, 0.9546043276786804)","(0.25716012716293335, 0.32326650619506836, -0.5630141496658325, 0.9576110243797302)","(0.4503087103366852, 0.39166027307510376, -0.45141926407814026, 0.9427556991577148)","(0.26112693548202515, 0.3234367370605469, -0.5185835361480713, 0.9477139711380005)","(0.37792059779167175, 0.5175378322601318, -0.00035140657564625144, 0.9995623230934143)","(0.31745651364326477, 0.5055729150772095, 0.0003048616636078805, 0.999703049659729)","(0.37835079431533813, 0.6993730068206787, -0.3582267165184021, 0.9724281430244446)","(0.2854284644126892, 0.6851893663406372, -0.33647528290748596, 0.9614785313606262)","(0.3433055281639099, 0.8897830247879028, -0.13267603516578674, 0.9580637812614441)","(0.2677784860134125, 0.8865450620651245, -0.1399376094341278, 0.9658619165420532)","(0.3297639489173889, 0.9181181192398071, -0.11950980126857758, 0.841860294342041)","(0.276455819606781, 0.916571319103241, -0.1309395730495453, 0.8210318684577942)","(0.3661109507083893, 0.9456913471221924, -0.28451910614967346, 0.9532967805862427)","(0.25821033120155334, 0.9502066969871521, -0.3145220875740051, 0.9560664892196655)",IDLE
5.474569320678711,"(0.34684741497039795, 0.14799615740776062, -0.29793864488601685, 0.9999690055847168)","(0.3506770431995392, 0.13161498308181763, -0.27736184000968933, 0.9999091029167175)","(0.3535732626914978, 0.13191235065460205, -0.277366042137146, 0.9999004602432251)","(0.3561147153377533, 0.13257519900798798, -0.2773430645465851, 0.9998943209648132)","(0.34135204553604126, 0.13119982182979584, -0.2791316509246826, 0.9999262690544128)","(0.33718228340148926, 0.13146668672561646, -0.27915510535240173, 0.9999216794967651)","(0.3330082297325134, 0.13160340487957, -0.2791656255722046, 0.9999204874038696)","(0.35639381408691406, 0.144061878323555, -0.15277908742427826, 0.9998124241828918)","(0.32473433017730713, 0.14181780815124512, -0.1653004139661789, 0.9998670220375061)","(0.3507359027862549, 0.17082299292087555, -0.251996248960495, 0.9999414682388306)","(0.33951306343078613, 0.17035575211048126, -0.2554738521575928, 0.9999513626098633)","(0.38668182492256165, 0.2661268711090088, -0.07837621867656708, 0.9999229311943054)","(0.28516149520874023, 0.2493942826986313, -0.08219170570373535, 0.9999434351921082)","(0.4068826735019684, 0.3918651044368744, -0.17880336940288544, 0.9819343686103821)","(0.2557108700275421, 0.36461129784584045, -0.14107470214366913, 0.9871435761451721)","(0.4182959198951721, 0.48059797286987305, -0.24134834110736847, 0.9783466458320618)","(0.2503463923931122, 0.4441438913345337, -0.27277201414108276, 0.9785866737365723)","(0.4154301583766937, 0.5119116306304932, -0.27993813157081604, 0.9531012773513794)","(0.25131064653396606, 0.4794173240661621, -0.3112264573574066, 0.9552563428878784)","(0.4089946746826172, 0.5070942640304565, -0.3463280200958252, 0.9566675424575806)","(0.2590460181236267, 0.4730496406555176, -0.3514866232872009, 0.956823468208313)","(0.4076884686946869, 0.4952384829521179, -0.2648971676826477, 0.9452837705612183)","(0.2610383927822113, 0.4636734127998352, -0.29172566533088684, 0.9470168352127075)","(0.3650265336036682, 0.5322729349136353, 0.0024420511908829212, 0.9995667338371277)","(0.3046732246875763, 0.5256021022796631, -0.002457675291225314, 0.9997184872627258)","(0.36662042140960693, 0.7177473902702332, 0.02201184071600437, 0.9741013646125793)","(0.28512269258499146, 0.7137480974197388, -0.04042430967092514, 0.9647878408432007)","(0.34479475021362305, 0.8966048955917358, 0.17707420885562897, 0.960684061050415)","(0.2718825042247772, 0.893979549407959, 0.10096876323223114, 0.9685568809509277)","(0.33155709505081177, 0.9247287511825562, 0.1835687756538391, 0.8497416973114014)","(0.28157922625541687, 0.9218800663948059, 0.10466824471950531, 0.8297949433326721)","(0.36978310346603394, 0.9484140276908875, 0.058652229607105255, 0.9558677673339844)","(0.2518575191497803, 0.9552557468414307, -0.0345977246761322, 0.9590516686439514)",IDLE
5.573423385620117,"(0.3293698728084564, 0.12923310697078705, -0.2619677186012268, 0.9999679923057556)","(0.3347046971321106, 0.11392458528280258, -0.24173066020011902, 0.9999018907546997)","(0.33811166882514954, 0.1146777868270874, -0.24174344539642334, 0.9998937249183655)","(0.34138137102127075, 0.11567848175764084, -0.24173545837402344, 0.9998878836631775)","(0.3253859579563141, 0.11297348141670227, -0.2428988516330719, 0.9999203681945801)","(0.32197901606559753, 0.11324938386678696, -0.24292424321174622, 0.9999157190322876)","(0.3184761703014374, 0.11377495527267456, -0.24294047057628632, 0.9999141097068787)","(0.3446862995624542, 0.1275373250246048, -0.12295979261398315, 0.9997909069061279)","(0.31287524104118347, 0.12784774601459503, -0.1305527687072754, 0.999849796295166)","(0.33549004793167114, 0.1499830037355423, -0.2176325023174286, 0.9999377131462097)","(0.322898805141449, 0.14968577027320862, -0.22012484073638916, 0.9999465942382812)","(0.3788606822490692, 0.24550433456897736, -0.05332108587026596, 0.9999135732650757)","(0.2723722457885742, 0.23743794858455658, -0.05895531177520752, 0.9999411106109619)","(0.38903114199638367, 0.3752313256263733, -0.001003932673484087, 0.9819242358207703)","(0.25569474697113037, 0.3558604419231415, -0.01834089308977127, 0.9864646196365356)","(0.39697909355163574, 0.47969698905944824, -0.08709261566400528, 0.9779521226882935)","(0.25228220224380493, 0.46393340826034546, -0.10759991407394409, 0.9762354493141174)","(0.3993242383003235, 0.518920361995697, -0.11327490955591202, 0.952593982219696)","(0.2510530948638916, 0.5018211007118225, -0.13766266405582428, 0.9512709975242615)","(0.39401775598526, 0.5148712992668152, -0.15564993023872375, 0.9561974406242371)","(0.2608344256877899, 0.4967229962348938, -0.17265169322490692, 0.9530978798866272)","(0.39144474267959595, 0.5043985843658447, -0.10511131584644318, 0.9446411728858948)","(0.2631623148918152, 0.4843813478946686, -0.12386149168014526, 0.9430127739906311)","(0.36248672008514404, 0.5203932523727417, 0.0033318419009447098, 0.9995115995407104)","(0.3004800081253052, 0.5157701373100281, -0.0033159509766846895, 0.999708890914917)","(0.36183443665504456, 0.7108728885650635, 0.00731850927695632, 0.9759053587913513)","(0.28331825137138367, 0.7123638391494751, -0.028905197978019714, 0.9679673910140991)","(0.34750768542289734, 0.8948398232460022, 0.13342854380607605, 0.9636523723602295)","(0.2732536196708679, 0.9014899134635925, 0.0942927822470665, 0.9712328314781189)","(0.33650481700897217, 0.9239921569824219, 0.13690078258514404, 0.8584507703781128)","(0.28057196736335754, 0.9281458258628845, 0.09661917388439178, 0.8376593589782715)","(0.37207451462745667, 0.948160707950592, 0.0068530491553246975, 0.9587769508361816)","(0.25278398394584656, 0.9600268006324768, -0.04277055710554123, 0.9620341658592224)",IDLE
5.669547319412232,"(0.3245909810066223, 0.11376900225877762, -0.2683188319206238, 0.9999690651893616)","(0.3302760720252991, 0.09794548153877258, -0.2493293285369873, 0.9999026656150818)","(0.3338465690612793, 0.09867320954799652, -0.24934470653533936, 0.9998946785926819)","(0.33766669034957886, 0.09947420656681061, -0.24932077527046204, 0.9998888969421387)","(0.3187827467918396, 0.09811572730541229, -0.25155219435691833, 0.9999209046363831)","(0.3141811490058899, 0.09905785322189331, -0.25157710909843445, 0.9999166131019592)","(0.31045010685920715, 0.1001770868897438, -0.25161805748939514, 0.9999150633811951)","(0.34131354093551636, 0.11282850056886673, -0.13091358542442322, 0.9997865557670593)","(0.30513307452201843, 0.11333732306957245, -0.14372538030147552, 0.9998490214347839)","(0.3310773968696594, 0.1353704035282135, -0.22374534606933594, 0.99993896484375)","(0.3158404529094696, 0.13570313155651093, -0.22751161456108093, 0.9999476671218872)","(0.3713832497596741, 0.23213663697242737, -0.053207676857709885, 0.9999094009399414)","(0.2646031975746155, 0.22274525463581085, -0.06663546711206436, 0.9999420642852783)","(0.38650089502334595, 0.36900442838668823, 0.011603934690356255, 0.9818220138549805)","(0.2499581128358841, 0.3509937524795532, -0.02019238844513893, 0.9858558177947998)","(0.40021318197250366, 0.47215333580970764, -0.08757807314395905, 0.97752845287323)","(0.24843089282512665, 0.4650599956512451, -0.11626504361629486, 0.9749813079833984)","(0.40621647238731384, 0.5115891695022583, -0.1143641248345375, 0.9522790908813477)","(0.2455623596906662, 0.5047345161437988, -0.14540177583694458, 0.9495449066162109)","(0.39907270669937134, 0.5084339380264282, -0.15581512451171875, 0.9559505581855774)","(0.2545549273490906, 0.500656247138977, -0.18294543027877808, 0.951610267162323)","(0.39544349908828735, 0.49757224321365356, -0.10586254298686981, 0.9443525075912476)","(0.2576504945755005, 0.48697400093078613, -0.13319161534309387, 0.9414839744567871)","(0.3566240668296814, 0.5180742144584656, 0.003745289519429207, 0.9994813203811646)","(0.2938929498195648, 0.5125996470451355, -0.0037269815802574158, 0.9997018575668335)","(0.35463348031044006, 0.7052816152572632, 0.00031753539224155247, 0.9776638746261597)","(0.28327590227127075, 0.7086066007614136, -0.028468776494264603, 0.9707865118980408)","(0.3473362326622009, 0.8928605914115906, 0.12025874853134155, 0.9664632081985474)","(0.27473029494285583, 0.896998405456543, 0.09652882069349289, 0.9735715389251709)","(0.3369845449924469, 0.9210873246192932, 0.12268923223018646, 0.8657658696174622)","(0.28340160846710205, 0.9226348996162415, 0.09876863658428192, 0.8445322513580322)","(0.36913084983825684, 0.9501975774765015, -0.009573357179760933, 0.9615035653114319)","(0.25295543670654297, 0.9567198157310486, -0.04088684543967247, 0.9646801352500916)",IDLE
5.769321203231812,"(0.3185485005378723, 0.11131145805120468, -0.29410767555236816, 0.9999707937240601)","(0.32493898272514343, 0.09420382231473923, -0.275052934885025, 0.9999066591262817)","(0.32892906665802, 0.09427795559167862, -0.27507689595222473, 0.9998996257781982)","(0.3316708207130432, 0.09504135698080063, -0.27506023645401, 0.9998935461044312)","(0.31310462951660156, 0.09473318606615067, -0.27842408418655396, 0.999923050403595)","(0.30870407819747925, 0.09559884667396545, -0.2784319818019867, 0.999919593334198)","(0.30403950810432434, 0.09704691916704178, -0.278445303440094, 0.99991774559021)","(0.3353902995586395, 0.10797053575515747, -0.15078088641166687, 0.9997942447662354)","(0.298865407705307, 0.10920840501785278, -0.16925549507141113, 0.9998545050621033)","(0.32629603147506714, 0.13225267827510834, -0.2469739019870758, 0.9999423623085022)","(0.31043562293052673, 0.132856547832489, -0.2523323595523834, 0.999950110912323)","(0.36714640259742737, 0.22945579886436462, -0.056681521236896515, 0.9999126195907593)","(0.26171350479125977, 0.218233123421669, -0.07985775917768478, 0.9999431371688843)","(0.38502517342567444, 0.3654874563217163, 0.03597434610128403, 0.9825591444969177)","(0.24261566996574402, 0.3490259051322937, -0.010374668054282665, 0.9860116243362427)","(0.40263423323631287, 0.46583789587020874, -0.04176045209169388, 0.9780999422073364)","(0.23891618847846985, 0.47074708342552185, -0.09124980121850967, 0.9750365018844604)","(0.411006361246109, 0.5054728388786316, -0.06254705786705017, 0.952968955039978)","(0.235638827085495, 0.5115876197814941, -0.1155577152967453, 0.9496188759803772)","(0.4036918580532074, 0.5038117170333862, -0.10495581477880478, 0.9566476941108704)","(0.24427077174186707, 0.5096747279167175, -0.1544739454984665, 0.9517713785171509)","(0.398643434047699, 0.49363455176353455, -0.059744447469711304, 0.9453188180923462)","(0.24813911318778992, 0.49686694145202637, -0.10798672586679459, 0.9418427348136902)","(0.3497651517391205, 0.5133167505264282, 0.006894475314766169, 0.9994774460792542)","(0.2868177890777588, 0.5093585252761841, -0.006907409522682428, 0.9996985197067261)","(0.35106274485588074, 0.7057504653930664, 0.010882772505283356, 0.9793268442153931)","(0.28045791387557983, 0.7107986211776733, -0.02501215972006321, 0.9733608365058899)","(0.3480660617351532, 0.8944442868232727, 0.13895612955093384, 0.9690364003181458)","(0.27147287130355835, 0.8984190821647644, 0.11104698479175568, 0.9756433367729187)","(0.3386840522289276, 0.9213935136795044, 0.14217320084571838, 0.8726553916931152)","(0.2783849835395813, 0.9213049411773682, 0.1145813837647438, 0.8496148586273193)","(0.37017765641212463, 0.9521929621696472, 0.009551597759127617, 0.9639851450920105)","(0.2569942772388458, 0.9583075642585754, -0.026030385866761208, 0.9670453667640686)",IDLE
5.870309591293335,"(0.31757235527038574, 0.11171448230743408, -0.33099156618118286, 0.9999728798866272)","(0.3231997489929199, 0.09375263005495071, -0.3122106194496155, 0.9999125599861145)","(0.326252818107605, 0.0939222052693367, -0.3122214674949646, 0.999906599521637)","(0.328509658575058, 0.09464216232299805, -0.3121979832649231, 0.9999004006385803)","(0.3115274906158447, 0.09432777762413025, -0.3163352608680725, 0.9999270439147949)","(0.3070770502090454, 0.09506074339151382, -0.31634819507598877, 0.9999243021011353)","(0.3028201460838318, 0.0963168814778328, -0.3163420557975769, 0.9999222755432129)","(0.33220595121383667, 0.10580278933048248, -0.18343912065029144, 0.9998085498809814)","(0.29596078395843506, 0.10796265304088593, -0.2055111825466156, 0.9998635053634644)","(0.32466626167297363, 0.1319640427827835, -0.2818244397640228, 0.9999465346336365)","(0.3099260926246643, 0.13259978592395782, -0.28820303082466125, 0.9999532699584961)","(0.3641818165779114, 0.22737336158752441, -0.08187563717365265, 0.9999179244041443)","(0.2599565386772156, 0.21404512226581573, -0.10169494152069092, 0.9999431371688843)","(0.38291749358177185, 0.3642984628677368, 0.017968978732824326, 0.9837445616722107)","(0.23595723509788513, 0.3470405638217926, -0.013711472041904926, 0.9861653447151184)","(0.39813530445098877, 0.46284765005111694, -0.0631520077586174, 0.9794197082519531)","(0.23182237148284912, 0.46146050095558167, -0.07650712132453918, 0.9751988053321838)","(0.4063026010990143, 0.5030607581138611, -0.08344277739524841, 0.9551842212677002)","(0.228164404630661, 0.5045546293258667, -0.0970870703458786, 0.9497469663619995)","(0.3988531231880188, 0.5013510584831238, -0.12771739065647125, 0.9587382674217224)","(0.23624154925346375, 0.5022688508033752, -0.13507401943206787, 0.9519888162612915)","(0.3933630585670471, 0.4900258481502533, -0.08165648579597473, 0.9478950500488281)","(0.24057750403881073, 0.4882877767086029, -0.09212633967399597, 0.94230717420578)","(0.3449237644672394, 0.5129482746124268, 0.007133712060749531, 0.9994616508483887)","(0.28268444538116455, 0.5090450048446655, -0.007143781986087561, 0.9996920824050903)","(0.3485412001609802, 0.7034912705421448, 0.006960568483918905, 0.9809786081314087)","(0.2780363857746124, 0.7079336643218994, -0.028189200907945633, 0.9757403135299683)","(0.3468802273273468, 0.891834020614624, 0.13499757647514343, 0.9715134501457214)","(0.2717965841293335, 0.8991263508796692, 0.1012561097741127, 0.9776641726493835)","(0.3388616740703583, 0.9177113771438599, 0.1377832442522049, 0.8784908652305603)","(0.28025108575820923, 0.9213786721229553, 0.10369817912578583, 0.8561650514602661)","(0.3690008521080017, 0.9498375058174133, 0.0018110144883394241, 0.9664877653121948)","(0.2570205330848694, 0.9569876790046692, -0.03917192295193672, 0.9694348573684692)",IDLE
5.965901613235474,"(0.31776875257492065, 0.1102641299366951, -0.29461756348609924, 0.9999746680259705)","(0.3231760859489441, 0.09257572144269943, -0.27515506744384766, 0.9999178647994995)","(0.32597866654396057, 0.09308735281229019, -0.2751716375350952, 0.9999125599861145)","(0.3293880522251129, 0.0938354879617691, -0.27515774965286255, 0.9999061822891235)","(0.31164461374282837, 0.09232566505670547, -0.27826258540153503, 0.9999308586120605)","(0.306742399930954, 0.09268399327993393, -0.27827590703964233, 0.9999286532402039)","(0.3022187650203705, 0.09356196969747543, -0.27827733755111694, 0.999926745891571)","(0.33345192670822144, 0.10527081787586212, -0.1513509303331375, 0.9998201727867126)","(0.2947821617126465, 0.10462755709886551, -0.16830649971961975, 0.9998727440834045)","(0.3239766061306, 0.13160470128059387, -0.24788625538349152, 0.9999501705169678)","(0.30890923738479614, 0.13184502720832825, -0.2526512145996094, 0.9999563097953796)","(0.3621121346950531, 0.2266567498445511, -0.061720915138721466, 0.999921441078186)","(0.25775378942489624, 0.21088595688343048, -0.08342708647251129, 0.9999435544013977)","(0.3802412450313568, 0.3599427044391632, 0.057159800082445145, 0.9844323396682739)","(0.23218044638633728, 0.3354848325252533, 0.020919786766171455, 0.9864201545715332)","(0.39142751693725586, 0.45993325114250183, -0.012578248977661133, 0.9802394509315491)","(0.2291732281446457, 0.45347243547439575, -0.03128793090581894, 0.9755265116691589)","(0.39860671758651733, 0.4987940490245819, -0.0322728157043457, 0.9563614726066589)","(0.22553057968616486, 0.49323776364326477, -0.050114892423152924, 0.9503034353256226)","(0.3906397521495819, 0.4963957965373993, -0.07441355288028717, 0.9598175883293152)","(0.2343696802854538, 0.4902932047843933, -0.08512485772371292, 0.9525238275527954)","(0.385465532541275, 0.48590701818466187, -0.030139809474349022, 0.9492402672767639)","(0.23827321827411652, 0.4776231646537781, -0.04523618146777153, 0.9431168437004089)","(0.3431553542613983, 0.5104098320007324, 0.008128396235406399, 0.9994487762451172)","(0.2818731665611267, 0.5071561336517334, -0.008122804574668407, 0.9996892809867859)","(0.3504548668861389, 0.7038159370422363, 0.011346293613314629, 0.9824269413948059)","(0.27620604634284973, 0.7090833783149719, -0.027832085266709328, 0.9778704047203064)","(0.3448377251625061, 0.8907023668289185, 0.1378375142812729, 0.9735764265060425)","(0.26913315057754517, 0.901517927646637, 0.09803321957588196, 0.9794234037399292)","(0.3353702425956726, 0.917317271232605, 0.1409379541873932, 0.8843473196029663)","(0.2766663730144501, 0.926995575428009, 0.10061482340097427, 0.8611909747123718)","(0.3684653639793396, 0.9476599097251892, 0.012155180796980858, 0.968511164188385)","(0.25883573293685913, 0.9584839940071106, -0.03871513158082962, 0.9714373350143433)",IDLE
